step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
16510,2.642869,2.554514,4.381408864637407e-06,338124800,813.8,2.314,20572.6,2.6,12.19,2026-04-19T09:30:33.893166
16520,2.451268,2.551177,4.372452851826565e-06,338329600,1694.8,2.3538,20584.6,2.6,12.19,2026-04-19T09:30:45.976564
16530,2.151044,2.541915,4.363511154287961e-06,338534400,1688.6,2.1351,20596.8,2.6,12.19,2026-04-19T09:30:58.104894
16540,2.495845,2.540699,4.354583791335355e-06,338739200,1690.9,2.6104,20608.9,2.6,12.19,2026-04-19T09:31:10.216899
16550,2.603634,2.54368,4.345670782251538e-06,338944000,1692.2,2.1409,20621.0,2.6,12.19,2026-04-19T09:31:22.319646
16560,2.808763,2.546508,4.336772146288308e-06,339148800,1697.4,2.6369,20633.0,2.6,12.19,2026-04-19T09:31:34.384873
16570,3.12607,2.553247,4.3278879026664e-06,339353600,1691.8,3.0196,20645.1,2.6,12.19,2026-04-19T09:31:46.490181
16580,2.476514,2.551662,4.319018070575481e-06,339558400,1693.9,2.5684,20657.2,2.6,12.19,2026-04-19T09:31:58.580929
16590,2.607133,2.553715,4.310162669174078e-06,339763200,1692.1,3.2002,20669.3,2.6,12.19,2026-04-19T09:32:10.685670
16600,2.285186,2.553511,4.301321717589548e-06,339968000,1690.1,2.2712,20681.5,2.6,12.19,2026-04-19T09:32:22.800974
16610,2.263311,2.549544,4.29249523491805e-06,340172800,1693.0,2.2759,20693.6,2.6,12.19,2026-04-19T09:32:34.897598
16620,2.772702,2.552376,4.283683240224467e-06,340377600,1691.5,2.3005,20705.7,2.6,12.19,2026-04-19T09:32:47.005251
16630,2.545014,2.552414,4.274885752542413e-06,340582400,1690.2,2.3167,20717.8,2.6,12.19,2026-04-19T09:32:59.122517
16640,2.149383,2.548419,4.266102790874153e-06,340787200,1691.3,2.1282,20729.9,2.6,12.19,2026-04-19T09:33:11.231570
16650,2.339565,2.548215,4.257334374190579e-06,340992000,1692.1,2.7673,20742.0,2.6,12.19,2026-04-19T09:33:23.335248
16660,2.475501,2.544212,4.2485805214311705e-06,341196800,1691.1,2.2115,20754.1,2.6,12.19,2026-04-19T09:33:35.445899
16670,2.586826,2.547127,4.239841251503942e-06,341401600,1694.3,2.2816,20766.2,2.6,12.19,2026-04-19T09:33:47.533417
16680,2.515748,2.547507,4.231116583285417e-06,341606400,1694.9,2.2762,20778.3,2.6,12.19,2026-04-19T09:33:59.617014
16690,2.495323,2.544961,4.222406535620571e-06,341811200,1692.0,1.9101,20790.4,2.6,12.19,2026-04-19T09:34:11.721535
16700,2.382932,2.542051,4.213711127322815e-06,342016000,1692.2,2.3449,20802.5,2.6,12.19,2026-04-19T09:34:23.823440
16710,2.458983,2.541904,4.205030377173921e-06,342220800,1691.5,1.8961,20814.6,2.6,12.19,2026-04-19T09:34:35.931148
16720,2.399862,2.541161,4.196364303924013e-06,342425600,1695.1,2.2318,20826.7,2.6,12.19,2026-04-19T09:34:48.012888
16730,2.420841,2.540524,4.187712926291509e-06,342630400,1690.5,2.091,20838.8,2.6,12.19,2026-04-19T09:35:00.127433
16740,2.445713,2.538571,4.179076262963083e-06,342835200,1691.0,2.0694,20850.9,2.6,12.19,2026-04-19T09:35:12.238236
16750,2.753322,2.540688,4.170454332593626e-06,343040000,1694.3,2.4998,20863.0,2.6,12.19,2026-04-19T09:35:24.325709
16760,2.603348,2.54148,4.161847153806218e-06,343244800,1691.3,2.3154,20875.1,2.6,12.19,2026-04-19T09:35:36.436518
16770,2.808545,2.541181,4.153254745192057e-06,343449600,1688.8,2.2434,20887.2,2.6,12.19,2026-04-19T09:35:48.561542
16780,2.654493,2.540563,4.144677125310454e-06,343654400,1694.7,1.9987,20899.3,2.6,12.19,2026-04-19T09:36:00.646344
16790,2.366769,2.539304,4.136114312688769e-06,343859200,1690.4,2.1993,20911.4,2.6,12.19,2026-04-19T09:36:12.761759
16800,2.32533,2.537813,4.127566325822378e-06,344064000,1695.5,2.2793,20923.5,2.6,12.19,2026-04-19T09:36:24.840757
16810,2.361526,2.536199,4.119033183174645e-06,344268800,1695.8,2.0296,20935.6,2.6,12.19,2026-04-19T09:36:36.917903
16820,2.411622,2.536761,4.110514903176851e-06,344473600,1692.2,2.3905,20947.7,2.6,12.19,2026-04-19T09:36:49.020190
16830,2.691121,2.539538,4.102011504228194e-06,344678400,1690.2,2.276,20959.8,2.6,12.19,2026-04-19T09:37:01.137383
16840,2.319809,2.535071,4.093523004695717e-06,344883200,1689.6,1.706,20971.9,2.6,12.19,2026-04-19T09:37:13.258408
16850,2.547349,2.535244,4.085049422914289e-06,345088000,1694.9,2.3477,20984.0,2.6,12.19,2026-04-19T09:37:25.341444
16860,2.547393,2.535117,4.076590777186548e-06,345292800,1693.2,2.2864,20996.1,2.6,12.19,2026-04-19T09:37:37.437168
16870,2.380578,2.533942,4.06814708578288e-06,345497600,1694.8,2.2603,21008.2,2.6,12.19,2026-04-19T09:37:49.521399
16880,2.612797,2.534637,4.059718366941361e-06,345702400,1692.7,2.0645,21020.3,2.6,12.19,2026-04-19T09:38:01.620259
16890,2.291621,2.534942,4.051304638867739e-06,345907200,1691.4,2.7115,21032.4,2.6,12.19,2026-04-19T09:38:13.728532
16900,2.502916,2.533325,4.042905919735368e-06,346112000,1695.5,2.3326,21044.5,2.6,12.19,2026-04-19T09:38:25.807580
16910,2.51122,2.533218,4.034522227685194e-06,346316800,1689.1,1.8345,21056.6,2.6,12.19,2026-04-19T09:38:37.932495
16920,2.520786,2.531643,4.0261535808257015e-06,346521600,1690.4,3.0453,21068.7,2.6,12.19,2026-04-19T09:38:50.047681
16930,2.155651,2.529428,4.017799997232877e-06,346726400,1689.4,2.126,21080.8,2.6,12.19,2026-04-19T09:39:02.170380
16940,2.760324,2.53418,4.009461494950172e-06,346931200,1693.8,2.3482,21092.9,2.6,12.19,2026-04-19T09:39:14.261410
16950,2.537784,2.53345,4.0011380919884586e-06,347136000,1695.6,2.0934,21105.0,2.6,12.19,2026-04-19T09:39:26.339961
16960,2.46731,2.533109,3.992829806326009e-06,347340800,1694.6,2.0507,21117.1,2.6,12.19,2026-04-19T09:39:38.425261
16970,2.729886,2.529354,3.98453665590842e-06,347545600,1693.7,1.8922,21129.2,2.6,12.19,2026-04-19T09:39:50.517144
16980,2.797111,2.528452,3.976258658648617e-06,347750400,1692.1,2.1175,21141.3,2.6,12.19,2026-04-19T09:40:02.620658
16990,2.737447,2.528804,3.967995832426787e-06,347955200,1692.3,2.102,21153.4,2.6,12.19,2026-04-19T09:40:14.722688
17000,2.587201,2.529951,3.959748195090345e-06,348160000,1692.2,2.3974,21165.5,2.6,12.19,2026-04-19T09:40:26.825242
17010,2.72317,2.533866,3.951515764453905e-06,348364800,754.8,2.1237,21192.6,2.6,12.19,2026-04-19T09:40:53.958428
17020,2.489377,2.535038,3.943298558299229e-06,348569600,1693.9,2.3606,21204.7,2.6,12.19,2026-04-19T09:41:06.048934
17030,2.65176,2.534225,3.9350965943752e-06,348774400,1690.7,2.2327,21216.8,2.6,12.19,2026-04-19T09:41:18.161941
17040,2.476131,2.533937,3.9269098903977765e-06,348979200,1693.9,2.4376,21228.9,2.6,12.19,2026-04-19T09:41:30.252040
17050,2.483126,2.538212,3.918738464049953e-06,349184000,1693.5,2.204,21241.0,2.6,12.19,2026-04-19T09:41:42.345449
17060,2.657375,2.54271,3.91058233298173e-06,349388800,1692.5,2.7033,21253.1,2.6,12.19,2026-04-19T09:41:54.445785
17070,2.372799,2.542868,3.902441514810066e-06,349593600,1689.5,2.6368,21265.2,2.6,12.19,2026-04-19T09:42:06.567782
17080,2.486427,2.543959,3.894316027118844e-06,349798400,1693.6,2.3006,21277.3,2.6,12.19,2026-04-19T09:42:18.660257
17090,2.325018,2.543189,3.886205887458843e-06,350003200,1695.0,2.088,21289.4,2.6,12.19,2026-04-19T09:42:30.742749
17100,3.027186,2.547601,3.878111113347676e-06,350208000,1691.5,2.4451,21301.5,2.6,12.19,2026-04-19T09:42:42.850277
17110,2.488317,2.545181,3.870031722269781e-06,350412800,1692.0,2.4743,21313.6,2.6,12.19,2026-04-19T09:42:54.954467
17120,2.566863,2.546322,3.861967731676358e-06,350617600,1693.2,2.2839,21325.7,2.6,12.19,2026-04-19T09:43:07.049908
17130,2.434739,2.545712,3.853919158985348e-06,350822400,1690.0,2.2256,21337.8,2.6,12.19,2026-04-19T09:43:19.168218
17140,2.518389,2.543209,3.845886021581395e-06,351027200,1694.2,2.2076,21349.9,2.6,12.19,2026-04-19T09:43:31.256185
17150,2.228901,2.540793,3.837868336815789e-06,351232000,1687.8,2.379,21362.0,2.6,12.19,2026-04-19T09:43:43.390199
17160,2.419811,2.540767,3.829866122006459e-06,351436800,1683.3,1.9467,21374.2,2.6,12.19,2026-04-19T09:43:55.556694
17170,2.436268,2.540267,3.8218793944379035e-06,351641600,1688.5,2.3535,21386.3,2.6,12.19,2026-04-19T09:44:07.685591
17180,2.447314,2.539929,3.8139081713611843e-06,351846400,1690.8,2.4557,21398.5,2.6,12.19,2026-04-19T09:44:19.798255
17190,2.716188,2.539978,3.805952469993865e-06,352051200,1691.8,2.347,21410.6,2.6,12.19,2026-04-19T09:44:31.903403
17200,2.404424,2.539287,3.7980123075199835e-06,352256000,1689.0,2.1066,21422.7,2.6,12.19,2026-04-19T09:44:44.028894
17210,2.471363,2.539099,3.790087701090018e-06,352460800,1691.1,2.1666,21434.8,2.6,12.19,2026-04-19T09:44:56.139568
17220,2.5127,2.537976,3.7821786678208425e-06,352665600,1690.0,2.0192,21446.9,2.6,12.19,2026-04-19T09:45:08.258018
17230,2.565045,2.538427,3.774285224795692e-06,352870400,1692.9,2.1899,21459.0,2.6,12.19,2026-04-19T09:45:20.355856
17240,2.634551,2.538415,3.7664073890641357e-06,353075200,1693.1,2.3787,21471.1,2.6,12.19,2026-04-19T09:45:32.451953
17250,2.622094,2.538507,3.758545177642024e-06,353280000,1694.9,1.9514,21483.2,2.6,12.19,2026-04-19T09:45:44.535173
17260,2.383709,2.534631,3.7506986075114597e-06,353484800,1690.8,2.0128,21495.3,2.6,12.19,2026-04-19T09:45:56.647513
17270,2.283631,2.530032,3.7428676956207625e-06,353689600,1691.4,1.8261,21507.4,2.6,12.19,2026-04-19T09:46:08.756181
17280,2.591413,2.531833,3.7350524588844296e-06,353894400,1690.3,2.1042,21519.5,2.6,12.19,2026-04-19T09:46:20.873268
17290,2.555702,2.534142,3.727252914183108e-06,354099200,1693.2,2.1674,21531.6,2.6,12.19,2026-04-19T09:46:32.967925
17300,2.612861,2.532727,3.7194690783635355e-06,354304000,1689.2,2.0831,21543.8,2.6,12.19,2026-04-19T09:46:45.092189
17310,2.388273,2.528251,3.711700968238534e-06,354508800,1692.2,2.5329,21555.9,2.6,12.19,2026-04-19T09:46:57.194431
17320,2.408434,2.524234,3.7039486005869493e-06,354713600,1690.2,2.2184,21568.0,2.6,12.19,2026-04-19T09:47:09.311239
17330,2.714504,2.528029,3.696211992153628e-06,354918400,1692.5,2.5948,21580.1,2.6,12.19,2026-04-19T09:47:21.411416
17340,2.331132,2.526062,3.6884911596493763e-06,355123200,1696.7,2.5637,21592.1,2.6,12.19,2026-04-19T09:47:33.482125
17350,2.790617,2.526253,3.680786119750922e-06,355328000,1691.8,2.1468,21604.2,2.6,12.19,2026-04-19T09:47:45.587459
17360,2.607318,2.526478,3.6730968891008893e-06,355532800,1690.7,2.4939,21616.4,2.6,12.19,2026-04-19T09:47:57.701023
17370,2.536674,2.527263,3.6654234843077476e-06,355737600,1690.2,2.5165,21628.5,2.6,12.19,2026-04-19T09:48:09.817749
17380,2.648045,2.523846,3.6577659219457854e-06,355942400,1690.4,2.4728,21640.6,2.6,12.19,2026-04-19T09:48:21.932936
17390,2.303414,2.522213,3.650124218555072e-06,356147200,1689.9,1.9672,21652.7,2.6,12.19,2026-04-19T09:48:34.052102
17400,2.267505,2.521013,3.6424983906414235e-06,356352000,1689.1,1.8367,21664.8,2.6,12.19,2026-04-19T09:48:46.176743
17410,2.670552,2.520546,3.6348884546763587e-06,356556800,1686.7,2.0428,21677.0,2.6,12.19,2026-04-19T09:48:58.318672
17420,2.334599,2.519532,3.6272944270970863e-06,356761600,1689.3,2.2335,21689.1,2.6,12.19,2026-04-19T09:49:10.441875
17430,2.343171,2.516081,3.61971632430643e-06,356966400,1690.1,2.0274,21701.2,2.6,12.19,2026-04-19T09:49:22.559823
17440,2.213749,2.515347,3.61215416267284e-06,357171200,1688.2,1.9061,21713.4,2.6,12.19,2026-04-19T09:49:34.690967
17450,2.549321,2.517797,3.604607958530315e-06,357376000,1686.7,2.3637,21725.5,2.6,12.19,2026-04-19T09:49:46.833520
17460,2.268824,2.512405,3.5970777281784016e-06,357580800,1691.9,1.8361,21737.6,2.6,12.19,2026-04-19T09:49:58.937719
17470,2.51806,2.510835,3.589563487882132e-06,357785600,1690.7,2.0577,21749.7,2.6,12.19,2026-04-19T09:50:11.051516
17480,2.315079,2.509112,3.5820652538720044e-06,357990400,1688.5,2.6586,21761.8,2.6,12.19,2026-04-19T09:50:23.180149
17490,2.662071,2.507933,3.57458304234395e-06,358195200,1692.5,2.5553,21773.9,2.6,12.19,2026-04-19T09:50:35.280165
17500,2.637206,2.509785,3.56711686945928e-06,358400000,1689.5,1.9021,21786.1,2.6,12.19,2026-04-19T09:50:47.401800
17510,2.324459,2.506601,3.559666751344673e-06,358604800,767.4,2.5089,21812.8,2.6,12.19,2026-04-19T09:51:14.091091
17520,2.321266,2.505301,3.5522327040921264e-06,358809600,1692.9,2.1354,21824.8,2.6,12.19,2026-04-19T09:51:26.189020
17530,2.436657,2.508157,3.544814743758922e-06,359014400,1688.0,2.1375,21837.0,2.6,12.19,2026-04-19T09:51:38.321440
17540,2.47804,2.507979,3.537412886367599e-06,359219200,1687.3,2.2248,21849.1,2.6,12.19,2026-04-19T09:51:50.459093
17550,2.407218,2.506015,3.5300271479059123e-06,359424000,1690.1,2.0283,21861.2,2.6,12.19,2026-04-19T09:52:02.576810
17560,2.405787,2.501985,3.522657544326799e-06,359628800,1690.1,2.1676,21873.4,2.6,12.19,2026-04-19T09:52:14.694721
17570,2.445478,2.495179,3.5153040915483528e-06,359833600,1688.8,2.4633,21885.5,2.6,12.19,2026-04-19T09:52:26.822546
17580,2.726463,2.497679,3.5079668054537732e-06,360038400,1691.1,2.3784,21897.6,2.6,12.19,2026-04-19T09:52:38.932437
17590,2.383862,2.495446,3.500645701891345e-06,360243200,1690.0,2.3717,21909.7,2.6,12.19,2026-04-19T09:52:51.050525
17600,2.437216,2.496966,3.4933407966743986e-06,360448000,1688.3,2.0531,21921.8,2.6,12.19,2026-04-19T09:53:03.181281
17610,2.533359,2.499667,3.4860521055812727e-06,360652800,1685.8,2.5277,21934.0,2.6,12.19,2026-04-19T09:53:15.329979
17620,2.99838,2.501923,3.478779644355294e-06,360857600,1688.9,2.4419,21946.1,2.6,12.19,2026-04-19T09:53:27.456107
17630,2.55091,2.501982,3.47152342870472e-06,361062400,1685.9,2.1622,21958.3,2.6,12.19,2026-04-19T09:53:39.603638
17640,2.36824,2.504171,3.46428347430273e-06,361267200,1688.3,2.4813,21970.4,2.6,12.19,2026-04-19T09:53:51.734416
17650,2.147096,2.502246,3.4570597967873736e-06,361472000,1692.7,2.4764,21982.5,2.6,12.19,2026-04-19T09:54:03.833607
17660,2.404354,2.501535,3.4498524117615432e-06,361676800,1691.9,2.3581,21994.6,2.6,12.19,2026-04-19T09:54:15.938320
17670,2.629365,2.50196,3.442661334792941e-06,361881600,1687.3,2.3052,22006.7,2.6,12.19,2026-04-19T09:54:28.075832
17680,2.646043,2.503263,3.4354865814140415e-06,362086400,1687.5,2.2315,22018.9,2.6,12.19,2026-04-19T09:54:40.212080
17690,3.018293,2.508493,3.428328167122071e-06,362291200,1686.5,2.1743,22031.0,2.6,12.19,2026-04-19T09:54:52.355607
17700,2.35183,2.508182,3.4211861073789474e-06,362496000,1690.5,2.0639,22043.1,2.6,12.19,2026-04-19T09:55:04.470273
17710,2.461918,2.508211,3.4140604176112778e-06,362700800,1691.9,2.6738,22055.2,2.6,12.19,2026-04-19T09:55:16.576058
17720,2.258439,2.506797,3.4069511132103045e-06,362905600,1688.2,1.9432,22067.4,2.6,12.19,2026-04-19T09:55:28.705926
17730,3.128575,2.513874,3.399858209531877e-06,363110400,1687.8,2.4092,22079.5,2.6,12.19,2026-04-19T09:55:40.840196
17740,2.24821,2.511899,3.3927817218964243e-06,363315200,1688.0,2.2544,22091.6,2.6,12.19,2026-04-19T09:55:52.972907
17750,2.465855,2.509025,3.3857216655889113e-06,363520000,1688.1,2.2679,22103.8,2.6,12.19,2026-04-19T09:56:05.104633
17760,2.361943,2.50661,3.3786780558588152e-06,363724800,1689.7,2.2453,22115.9,2.6,12.19,2026-04-19T09:56:17.225644
17770,2.246634,2.500991,3.371650907920094e-06,363929600,1689.3,2.5326,22128.0,2.6,12.19,2026-04-19T09:56:29.348610
17780,2.402523,2.498472,3.364640236951137e-06,364134400,1695.3,2.2827,22140.1,2.6,12.19,2026-04-19T09:56:41.429257
17790,2.864654,2.503451,3.357646058094755e-06,364339200,1691.0,2.4522,22152.2,2.6,12.19,2026-04-19T09:56:53.540358
17800,2.298133,2.503179,3.3506683864581307e-06,364544000,1685.4,1.8764,22164.4,2.6,12.19,2026-04-19T09:57:05.691713
17810,2.206865,2.501632,3.3437072371127906e-06,364748800,1690.4,1.823,22176.5,2.6,12.19,2026-04-19T09:57:17.807471
17820,2.334626,2.500862,3.336762625094584e-06,364953600,1685.4,2.1232,22188.6,2.6,12.19,2026-04-19T09:57:29.958689
17830,2.208768,2.496038,3.329834565403623e-06,365158400,1689.8,2.0171,22200.7,2.6,12.19,2026-04-19T09:57:42.078571
17840,2.414754,2.496988,3.322923073004282e-06,365363200,1689.3,2.2003,22212.9,2.6,12.19,2026-04-19T09:57:54.202160
17850,2.394469,2.495459,3.3160281628251443e-06,365568000,1687.9,2.2051,22225.0,2.6,12.19,2026-04-19T09:58:06.335338
17860,2.432856,2.494314,3.3091498497589755e-06,365772800,1690.5,2.1576,22237.1,2.6,12.19,2026-04-19T09:58:18.450664
17870,2.597602,2.496484,3.3022881486626948e-06,365977600,1687.6,2.29,22249.2,2.6,12.19,2026-04-19T09:58:30.585895
17880,2.63292,2.496685,3.2954430743573382e-06,366182400,1687.1,2.1458,22261.4,2.6,12.19,2026-04-19T09:58:42.725189
17890,2.907229,2.502841,3.2886146416280277e-06,366387200,1688.1,3.0039,22273.5,2.6,12.19,2026-04-19T09:58:54.856812
17900,2.302977,2.500842,3.2818028652239472e-06,366592000,1688.5,2.2672,22285.6,2.6,12.19,2026-04-19T09:59:06.985922
17910,2.485596,2.500586,3.275007759858289e-06,366796800,1687.9,2.134,22297.8,2.6,12.19,2026-04-19T09:59:19.119344
17920,2.326715,2.498645,3.268229340208253e-06,367001600,1688.5,1.9181,22309.9,2.6,12.19,2026-04-19T09:59:31.248255
17930,2.78163,2.504905,3.2614676209149877e-06,367206400,1689.3,2.0825,22322.0,2.6,12.19,2026-04-19T09:59:43.371667
17940,2.47316,2.502033,3.2547226165835712e-06,367411200,1686.1,2.2558,22334.2,2.6,12.19,2026-04-19T09:59:55.518109
17950,2.381009,2.500465,3.2479943417829818e-06,367616000,1690.6,1.8935,22346.3,2.6,12.19,2026-04-19T10:00:07.632469
17960,2.385473,2.499647,3.241282811046056e-06,367820800,1693.6,1.6499,22358.4,2.6,12.19,2026-04-19T10:00:19.725210
17970,2.507352,2.497422,3.2345880388694754e-06,368025600,1685.7,2.0508,22370.5,2.6,12.19,2026-04-19T10:00:31.874300
17980,2.647213,2.495923,3.2279100397137063e-06,368230400,1662.4,2.3099,22382.9,2.6,12.19,2026-04-19T10:00:44.194398
17990,2.464975,2.493198,3.2212488280030013e-06,368435200,1687.7,2.1736,22395.0,2.6,12.19,2026-04-19T10:00:56.328412
18000,2.764102,2.494967,3.214604418125348e-06,368640000,1686.9,2.2947,22407.1,2.6,12.19,2026-04-19T10:01:08.469362
18010,2.59848,2.49372,3.207976824432438e-06,368844800,769.6,2.4015,22433.7,2.6,12.19,2026-04-19T10:01:35.080770
18020,2.525934,2.494086,3.201366061239646e-06,369049600,1691.3,2.242,22445.8,2.6,12.19,2026-04-19T10:01:47.189939
18030,2.659086,2.494159,3.194772142825988e-06,369254400,1688.8,2.2567,22458.0,2.6,12.19,2026-04-19T10:01:59.316959
18040,2.461315,2.494011,3.1881950834341047e-06,369459200,1690.6,2.3124,22470.1,2.6,12.19,2026-04-19T10:02:11.431644
18050,2.580704,2.494986,3.1816348972702145e-06,369664000,1691.2,2.2038,22482.2,2.6,12.19,2026-04-19T10:02:23.540966
18060,2.108558,2.489498,3.1750915985040914e-06,369868800,1689.0,2.2487,22494.3,2.6,12.19,2026-04-19T10:02:35.666556
18070,2.3008,2.488778,3.168565201269035e-06,370073600,1690.8,2.2203,22506.4,2.6,12.19,2026-04-19T10:02:47.778955
18080,2.362113,2.487535,3.162055719661837e-06,370278400,1691.2,2.047,22518.5,2.6,12.19,2026-04-19T10:02:59.888786
18090,2.380681,2.488092,3.1555631677427494e-06,370483200,1689.5,2.1942,22530.7,2.6,12.19,2026-04-19T10:03:12.010669
18100,2.57962,2.483616,3.1490875595354654e-06,370688000,1690.2,2.1795,22542.8,2.6,12.19,2026-04-19T10:03:24.127143
18110,2.947902,2.488212,3.1426289090270677e-06,370892800,1690.1,2.5196,22554.9,2.6,12.19,2026-04-19T10:03:36.244440
18120,2.607861,2.488622,3.1361872301680227e-06,371097600,1690.6,1.9968,22567.0,2.6,12.19,2026-04-19T10:03:48.358603
18130,2.256039,2.486835,3.1297625368721315e-06,371302400,1685.7,2.4037,22579.2,2.6,12.19,2026-04-19T10:04:00.508174
18140,2.488546,2.486537,3.123354843016508e-06,371507200,1687.4,2.0081,22591.3,2.6,12.19,2026-04-19T10:04:12.645531
18150,2.392593,2.488173,3.1169641624415534e-06,371712000,1690.3,1.9874,22603.4,2.6,12.19,2026-04-19T10:04:24.761749
18160,2.299744,2.486973,3.11059050895091e-06,371916800,1694.3,2.1701,22615.5,2.6,12.19,2026-04-19T10:04:36.848602
18170,2.547775,2.488088,3.104233896311453e-06,372121600,1689.4,2.1437,22627.6,2.6,12.19,2026-04-19T10:04:48.971386
18180,2.434773,2.487962,3.097894338253245e-06,372326400,1690.0,2.2056,22639.7,2.6,12.19,2026-04-19T10:05:01.090090
18190,2.147978,2.48228,3.09157184846951e-06,372531200,1691.8,2.0846,22651.9,2.6,12.19,2026-04-19T10:05:13.195308
18200,2.552185,2.483758,3.0852664406166084e-06,372736000,1689.3,2.1842,22664.0,2.6,12.19,2026-04-19T10:05:25.318579
18210,2.734142,2.486386,3.078978128314002e-06,372940800,1690.1,2.5621,22676.1,2.6,12.19,2026-04-19T10:05:37.436172
18220,2.899471,2.490253,3.0727069251442284e-06,373145600,1687.3,2.9635,22688.2,2.6,12.19,2026-04-19T10:05:49.573698
18230,2.626718,2.49087,3.0664528446528683e-06,373350400,1694.7,2.1023,22700.3,2.6,12.19,2026-04-19T10:06:01.658565
18240,2.425147,2.488776,3.0602159003485172e-06,373555200,1688.1,2.1165,22712.4,2.6,12.19,2026-04-19T10:06:13.790586
18250,2.698112,2.489536,3.0539961057027617e-06,373760000,1687.2,2.0078,22724.6,2.6,12.19,2026-04-19T10:06:25.929046
18260,2.156581,2.487265,3.047793474150142e-06,373964800,1690.8,1.9584,22736.7,2.6,12.19,2026-04-19T10:06:38.041305
18270,2.6081,2.49051,3.0416080190881276e-06,374169600,1691.8,2.5752,22748.8,2.6,12.19,2026-04-19T10:06:50.147063
18280,2.214155,2.486737,3.035439753877087e-06,374374400,1687.9,2.0716,22760.9,2.6,12.19,2026-04-19T10:07:02.280831
18290,2.460575,2.485786,3.029288691840257e-06,374579200,1686.8,2.3338,22773.1,2.6,12.19,2026-04-19T10:07:14.421471
18300,2.256472,2.482222,3.0231548462637237e-06,374784000,1690.4,1.9716,22785.2,2.6,12.19,2026-04-19T10:07:26.537123
18310,2.444765,2.482787,3.017038230396374e-06,374988800,1687.7,2.2611,22797.3,2.6,12.19,2026-04-19T10:07:38.672029
18320,2.509626,2.483799,3.0109388574498923e-06,375193600,1692.2,2.3633,22809.4,2.6,12.19,2026-04-19T10:07:50.774838
18330,2.787774,2.484532,3.0048567405987104e-06,375398400,1686.9,2.5254,22821.6,2.6,12.19,2026-04-19T10:08:02.915251
18340,2.385409,2.485074,2.9987918929799915e-06,375603200,1687.6,2.1479,22833.7,2.6,12.19,2026-04-19T10:08:15.051061
18350,2.50692,2.482237,2.9927443276935943e-06,375808000,1690.5,1.7784,22845.8,2.6,12.19,2026-04-19T10:08:27.165570
18360,2.797182,2.484136,2.986714057802049e-06,376012800,1689.1,2.0861,22857.9,2.6,12.19,2026-04-19T10:08:39.290090
18370,2.665268,2.485422,2.9807010963305333e-06,376217600,1691.0,2.3031,22870.1,2.6,12.19,2026-04-19T10:08:51.401273
18380,2.325199,2.482193,2.974705456266835e-06,376422400,1686.3,2.0082,22882.2,2.6,12.19,2026-04-19T10:09:03.546218
18390,2.173235,2.480892,2.9687271505613284e-06,376627200,1689.7,2.1912,22894.3,2.6,12.19,2026-04-19T10:09:15.666968
18400,2.338215,2.481599,2.9627661921269457e-06,376832000,1689.9,2.2309,22906.4,2.6,12.19,2026-04-19T10:09:27.786216
18410,2.499087,2.479884,2.9568225938391516e-06,377036800,1688.5,2.1804,22918.6,2.6,12.19,2026-04-19T10:09:39.914764
18420,2.071965,2.477258,2.95089636853591e-06,377241600,1685.3,2.2873,22930.7,2.6,12.19,2026-04-19T10:09:52.066607
18430,2.286592,2.476692,2.944987529017669e-06,377446400,1688.8,1.9603,22942.9,2.6,12.19,2026-04-19T10:10:04.194049
18440,2.732091,2.481875,2.9390960880473082e-06,377651200,1686.6,2.7248,22955.0,2.6,12.19,2026-04-19T10:10:16.336350
18450,2.171555,2.478098,2.933222058350145e-06,377856000,1689.8,2.1923,22967.1,2.6,12.19,2026-04-19T10:10:28.456401
18460,2.884473,2.484254,2.9273654526138708e-06,378060800,1688.9,3.2837,22979.2,2.6,12.19,2026-04-19T10:10:40.582664
18470,2.297321,2.482047,2.921526283488558e-06,378265600,1689.1,1.8502,22991.4,2.6,12.19,2026-04-19T10:10:52.707943
18480,2.608873,2.484985,2.915704563586608e-06,378470400,1687.4,2.6521,23003.5,2.6,12.19,2026-04-19T10:11:04.844718
18490,2.255453,2.480919,2.9099003054827317e-06,378675200,1687.2,2.1405,23015.6,2.6,12.19,2026-04-19T10:11:16.983029
18500,2.49206,2.479467,2.904113521713931e-06,378880000,1690.7,2.5728,23027.8,2.6,12.19,2026-04-19T10:11:29.096501
18510,2.499841,2.481221,2.898344224779452e-06,379084800,765.5,2.2963,23054.5,2.6,12.19,2026-04-19T10:11:55.849658
18520,2.233456,2.480343,2.8925924271407796e-06,379289600,1692.2,1.8756,23066.6,2.6,12.19,2026-04-19T10:12:07.952060
18530,2.493211,2.480908,2.8868581412215973e-06,379494400,1690.7,2.5192,23078.7,2.6,12.19,2026-04-19T10:12:20.065572
18540,2.384007,2.479968,2.881141379407764e-06,379699200,1689.7,2.5196,23090.8,2.6,12.19,2026-04-19T10:12:32.186223
18550,2.569906,2.481595,2.8754421540472863e-06,379904000,1686.1,2.1238,23103.0,2.6,12.19,2026-04-19T10:12:44.332875
18560,2.488439,2.482422,2.869760477450294e-06,380108800,1687.2,2.3675,23115.1,2.6,12.19,2026-04-19T10:12:56.472237
18570,2.915835,2.487125,2.86409636188901e-06,380313600,1688.5,2.3075,23127.3,2.6,12.19,2026-04-19T10:13:08.601433
