step,loss,smooth_loss,lr,tokens_seen,tokens_per_sec,grad_norm,elapsed_sec,vram_used_gb,vram_peak_gb,timestamp
2110,4.362448,4.765553,0.0005977512138434343,108083200,1714.5,0.4915,6423.1,3.93,12.8,2026-04-18T07:16:13.055396
2120,4.335865,4.758262,0.0005977105702743961,108595200,1716.7,0.4913,6452.9,3.93,12.8,2026-04-18T07:16:42.879958
2130,4.62333,4.751737,0.0005976695642640513,109107200,1716.1,0.565,6482.7,3.93,12.8,2026-04-18T07:17:12.714709
2140,4.384533,4.732369,0.0005976281958679162,109619200,1714.6,0.4857,6512.6,3.93,12.8,2026-04-18T07:17:42.575862
2150,4.695526,4.727697,0.0005975864651419976,110131200,1715.4,0.6449,6542.5,3.93,12.8,2026-04-18T07:18:12.423936
2160,4.515754,4.721575,0.0005975443721427928,110643200,1715.7,0.5439,6572.3,3.93,12.8,2026-04-18T07:18:42.266112
2170,4.47833,4.71079,0.0005975019169272897,111155200,1713.2,0.601,6602.2,3.93,12.8,2026-04-18T07:19:12.152218
2180,4.440617,4.705096,0.0005974590995529665,111667200,1717.3,0.5027,6632.0,3.93,12.8,2026-04-18T07:19:41.967321
2190,4.515794,4.699165,0.0005974159200777916,112179200,1716.4,0.4757,6661.8,3.93,12.8,2026-04-18T07:20:11.798115
2200,4.348796,4.691844,0.000597372378560224,112691200,1716.3,0.6493,6691.7,3.93,12.8,2026-04-18T07:20:41.630250
2210,4.478414,4.685885,0.0005973284750592123,113203200,1714.1,0.5815,6721.5,3.93,12.8,2026-04-18T07:21:11.500772
2220,4.399521,4.677887,0.0005972842096341956,113715200,1713.1,0.4836,6751.4,3.93,12.8,2026-04-18T07:21:41.388900
2230,4.382104,4.669703,0.000597239582345103,114227200,1714.4,0.4847,6781.3,3.93,12.8,2026-04-18T07:22:11.253269
2240,4.401346,4.663217,0.0005971945932523532,114739200,1711.3,0.4482,6811.2,3.93,12.8,2026-04-18T07:22:41.172406
2250,4.387332,4.65717,0.0005971492424168549,115251200,1706.7,0.4951,6841.2,3.93,12.8,2026-04-18T07:23:11.171549
2260,4.375066,4.651716,0.0005971035299000069,115763200,1710.4,0.4812,6871.1,3.93,12.8,2026-04-18T07:23:41.105789
2270,4.384145,4.644874,0.0005970574557636968,116275200,1713.8,0.4062,6901.0,3.93,12.8,2026-04-18T07:24:10.981593
2280,4.453932,4.63895,0.0005970110200703027,116787200,1717.8,0.4898,6930.8,3.93,12.8,2026-04-18T07:24:40.787091
2290,4.383555,4.634708,0.0005969642228826915,117299200,1717.7,0.623,6960.6,3.93,12.8,2026-04-18T07:25:10.594182
2300,4.389805,4.630778,0.0005969170642642201,117811200,1718.3,0.4579,6990.4,3.93,12.8,2026-04-18T07:25:40.390778
2310,4.259462,4.623271,0.0005968695442787343,118323200,1719.5,0.485,7020.2,3.93,12.8,2026-04-18T07:26:10.166755
2320,4.366507,4.615992,0.0005968216629905692,118835200,1718.4,0.4813,7050.0,3.93,12.8,2026-04-18T07:26:39.962660
2330,4.264431,4.606366,0.0005967734204645492,119347200,1717.4,0.4417,7079.8,3.93,12.8,2026-04-18T07:27:09.775364
2340,4.326867,4.60119,0.0005967248167659878,119859200,1718.5,0.4721,7109.6,3.93,12.8,2026-04-18T07:27:39.568679
2350,4.412526,4.59482,0.0005966758519606872,120371200,1717.4,0.6396,7139.4,3.93,12.8,2026-04-18T07:28:09.380975
2360,4.253269,4.587518,0.0005966265261149386,120883200,1718.2,0.475,7169.2,3.93,12.8,2026-04-18T07:28:39.179327
2370,4.269204,4.582049,0.0005965768392955222,121395200,1717.8,0.5476,7199.0,3.93,12.8,2026-04-18T07:29:08.985230
2380,4.308073,4.576188,0.0005965267915697067,121907200,1717.7,0.5207,7228.8,3.93,12.8,2026-04-18T07:29:38.790896
2390,4.293442,4.570108,0.0005964763830052494,122419200,1717.4,0.5536,7258.6,3.93,12.8,2026-04-18T07:30:08.604117
2400,4.284382,4.565247,0.0005964256136703963,122931200,1717.3,0.5354,7288.5,3.93,12.8,2026-04-18T07:30:38.418724
2410,4.383718,4.55807,0.0005963744836338816,123443200,1718.1,0.4551,7318.3,3.93,12.8,2026-04-18T07:31:08.219323
2420,4.443871,4.554209,0.0005963229929649282,123955200,1717.8,0.4897,7348.1,3.93,12.8,2026-04-18T07:31:38.025383
2430,4.363892,4.550631,0.0005962711417332467,124467200,1718.3,0.7278,7377.9,3.93,12.8,2026-04-18T07:32:07.823228
2440,4.348059,4.54553,0.0005962189300090363,124979200,1717.7,0.4464,7407.7,3.93,12.8,2026-04-18T07:32:37.630370
2450,4.276882,4.539512,0.000596166357862984,125491200,1718.4,0.4388,7437.5,3.93,12.8,2026-04-18T07:33:07.425330
2460,4.286697,4.534272,0.0005961134253662651,126003200,1718.2,0.5325,7467.3,3.93,12.8,2026-04-18T07:33:37.223786
2470,4.365314,4.530824,0.0005960601325905423,126515200,1718.0,1.2088,7497.1,3.93,12.8,2026-04-18T07:34:07.026270
2480,4.390378,4.525957,0.0005960064796079664,127027200,1718.4,0.5123,7526.9,3.93,12.8,2026-04-18T07:34:36.822226
2490,4.497289,4.523119,0.0005959524664911757,127539200,1717.1,0.4758,7556.7,3.93,12.8,2026-04-18T07:35:06.639080
2500,4.205211,4.517853,0.0005958980933132962,128051200,1718.4,0.4609,7586.5,3.93,12.8,2026-04-18T07:35:36.434052
2510,4.223702,4.511492,0.0005958433601479411,128563200,1043.3,0.5312,7635.5,3.93,12.8,2026-04-18T07:36:25.508923
2520,4.283901,4.508467,0.0005957882670692115,129075200,1718.5,0.4043,7665.3,3.93,12.8,2026-04-18T07:36:55.301970
2530,4.324194,4.503647,0.0005957328141516952,129587200,1716.9,0.547,7695.2,3.93,12.8,2026-04-18T07:37:25.122318
2540,4.34492,4.499554,0.0005956770014704676,130099200,1718.4,0.482,7724.9,3.93,12.8,2026-04-18T07:37:54.916809
2550,4.234538,4.497803,0.0005956208291010908,130611200,1717.3,0.497,7754.8,3.93,12.8,2026-04-18T07:38:24.730114
2560,4.315453,4.49264,0.0005955642971196142,131123200,1718.1,0.4846,7784.6,3.93,12.8,2026-04-18T07:38:54.530277
2570,4.211622,4.486668,0.0005955074056025737,131635200,1717.3,0.4345,7814.4,3.93,12.8,2026-04-18T07:39:24.344470
2580,4.147549,4.481002,0.0005954501546269924,132147200,1718.2,0.5688,7844.2,3.93,12.8,2026-04-18T07:39:54.142551
2590,4.302415,4.478343,0.0005953925442703796,132659200,1718.0,0.4753,7874.0,3.93,12.8,2026-04-18T07:40:23.943934
2600,4.346441,4.474784,0.0005953345746107316,133171200,1717.4,0.4824,7903.8,3.93,12.8,2026-04-18T07:40:53.756708
2610,4.234572,4.47046,0.0005952762457265306,133683200,1718.2,0.4989,7933.6,3.93,12.8,2026-04-18T07:41:23.555849
2620,4.393433,4.464192,0.000595217557696746,134195200,1717.2,0.5031,7963.4,3.93,12.8,2026-04-18T07:41:53.371170
2630,4.320753,4.460438,0.0005951585106008323,134707200,1718.3,0.5096,7993.2,3.93,12.8,2026-04-18T07:42:23.168741
2640,4.216864,4.456722,0.0005950991045187309,135219200,1717.2,0.496,8023.0,3.93,12.8,2026-04-18T07:42:52.984948
2650,4.304853,4.453363,0.0005950393395308692,135731200,1718.1,0.466,8052.8,3.93,12.8,2026-04-18T07:43:22.784763
2660,4.435103,4.451422,0.0005949792157181602,136243200,1717.5,0.4929,8082.6,3.93,12.8,2026-04-18T07:43:52.594928
2670,4.15127,4.446134,0.0005949187331620028,136755200,1717.8,0.4729,8112.4,3.93,12.8,2026-04-18T07:44:22.400478
2680,4.272873,4.442604,0.0005948578919442816,137267200,1718.0,0.4696,8142.2,3.93,12.8,2026-04-18T07:44:52.203121
2690,4.137206,4.436969,0.000594796692147367,137779200,1717.6,0.4387,8172.0,3.93,12.8,2026-04-18T07:45:22.012745
2700,4.313358,4.431537,0.0005947351338541144,138291200,1718.1,0.4399,8201.8,3.93,12.8,2026-04-18T07:45:51.812452
2710,4.092129,4.425056,0.0005946732171478649,138803200,1716.0,0.4609,8231.7,3.93,12.8,2026-04-18T07:46:21.648603
2720,4.308604,4.421224,0.0005946109421124447,139315200,1718.1,0.4798,8261.5,3.93,12.8,2026-04-18T07:46:51.448664
2730,4.182464,4.415549,0.0005945483088321652,139827200,1717.3,0.527,8291.3,3.93,12.8,2026-04-18T07:47:21.262993
2740,4.053131,4.410847,0.0005944853173918229,140339200,1718.4,0.4808,8321.1,3.93,12.8,2026-04-18T07:47:51.057762
2750,4.281899,4.406594,0.0005944219678766989,140851200,1717.6,0.4828,8350.9,3.93,12.8,2026-04-18T07:48:20.866373
2760,4.308797,4.402641,0.0005943582603725593,141363200,1718.1,0.6012,8380.7,3.93,12.8,2026-04-18T07:48:50.667027
2770,4.22773,4.398586,0.0005942941949656549,141875200,1718.0,0.4244,8410.5,3.93,12.8,2026-04-18T07:49:20.468244
2780,4.152382,4.394364,0.000594229771742721,142387200,1717.7,0.4237,8440.3,3.93,12.8,2026-04-18T07:49:50.275080
2790,4.381977,4.391889,0.0005941649907909771,142899200,1718.6,0.5547,8470.1,3.93,12.8,2026-04-18T07:50:20.066269
2800,4.176123,4.386499,0.0005940998521981274,143411200,1717.1,0.439,8499.9,3.93,12.8,2026-04-18T07:50:49.883215
2810,4.422824,4.38187,0.0005940343560523602,143923200,1718.5,0.5448,8529.7,3.93,12.8,2026-04-18T07:51:19.677573
2820,4.115959,4.37678,0.0005939685024423475,144435200,1717.0,0.4566,8559.5,3.93,12.8,2026-04-18T07:51:49.497456
2830,4.095184,4.372735,0.0005939022914572459,144947200,1717.2,0.4539,8589.3,3.93,12.8,2026-04-18T07:52:19.313233
2840,4.384767,4.370877,0.000593835723186695,145459200,1717.7,0.6304,8619.2,3.93,12.8,2026-04-18T07:52:49.120292
2850,4.149963,4.366976,0.0005937687977208191,145971200,1716.5,0.5504,8649.0,3.93,12.8,2026-04-18T07:53:18.947847
2860,4.046479,4.362052,0.0005937015151502253,146483200,1718.2,0.567,8678.8,3.93,12.8,2026-04-18T07:53:48.746252
2870,4.501177,4.360397,0.0005936338755660045,146995200,1716.8,0.4614,8708.6,3.93,12.8,2026-04-18T07:54:18.569324
2880,4.332955,4.359179,0.0005935658790597307,147507200,1718.6,0.4469,8738.4,3.93,12.8,2026-04-18T07:54:48.360554
2890,4.138745,4.355839,0.0005934975257234617,148019200,1717.2,0.4878,8768.2,3.93,12.8,2026-04-18T07:55:18.176304
2900,4.15426,4.352656,0.0005934288156497378,148531200,1718.2,0.4286,8798.0,3.93,12.8,2026-04-18T07:55:47.974902
2910,4.211167,4.348477,0.0005933597489315824,149043200,1717.2,0.4599,8827.8,3.93,12.8,2026-04-18T07:56:17.790158
2920,4.199242,4.343276,0.000593290325662502,149555200,1718.1,0.5893,8857.6,3.93,12.8,2026-04-18T07:56:47.590855
2930,4.24829,4.342062,0.0005932205459364856,150067200,1717.9,0.5069,8887.4,3.93,12.8,2026-04-18T07:57:17.394924
2940,4.102084,4.338649,0.0005931504098480047,150579200,1717.7,0.5004,8917.2,3.93,12.8,2026-04-18T07:57:47.202268
2950,4.117874,4.336663,0.0005930799174920135,151091200,1718.6,0.4981,8947.0,3.93,12.8,2026-04-18T07:58:16.993914
2960,4.235232,4.33375,0.0005930090689639483,151603200,1717.2,0.4477,8976.8,3.93,12.8,2026-04-18T07:58:46.810330
2970,4.120333,4.330424,0.0005929378643597281,152115200,1718.3,0.5082,9006.6,3.93,12.8,2026-04-18T07:59:16.608114
2980,4.133604,4.326867,0.0005928663037757532,152627200,1716.0,0.493,9036.5,3.93,12.8,2026-04-18T07:59:46.445093
2990,4.356106,4.325556,0.0005927943873089065,153139200,1718.5,0.7266,9066.3,3.93,12.8,2026-04-18T08:00:16.239227
3000,4.082145,4.319708,0.0005927221150565523,153651200,1717.4,0.5767,9096.1,3.93,12.8,2026-04-18T08:00:46.051960
3010,4.171589,4.316089,0.0005926494871165371,154163200,939.2,0.4509,9150.6,3.93,12.8,2026-04-18T08:01:40.564927
3020,4.257735,4.317114,0.0005925765035871882,154675200,1717.1,0.4995,9180.4,3.93,12.8,2026-04-18T08:02:10.382561
3030,3.994334,4.312071,0.0005925031645673148,155187200,1719.4,0.4249,9210.2,3.93,12.8,2026-04-18T08:02:40.160793
3040,4.31499,4.310415,0.0005924294701562075,155699200,1717.0,0.4827,9240.0,3.93,12.8,2026-04-18T08:03:09.980978
3050,4.39133,4.310137,0.0005923554204536376,156211200,1718.2,0.6139,9269.8,3.93,12.8,2026-04-18T08:03:39.780470
3060,4.21696,4.307781,0.0005922810155598578,156723200,1717.6,0.5019,9299.6,3.93,12.8,2026-04-18T08:04:09.589771
3070,4.184085,4.301631,0.0005922062555756017,157235200,1718.3,0.526,9329.4,3.93,12.8,2026-04-18T08:04:39.386580
3080,4.112174,4.297022,0.0005921311406020832,157747200,1717.6,0.4438,9359.2,3.93,12.8,2026-04-18T08:05:09.194850
3090,4.117542,4.293434,0.0005920556707409972,158259200,1717.6,0.4231,9389.0,3.93,12.8,2026-04-18T08:05:39.004131
3100,4.176968,4.29102,0.000591979846094519,158771200,1718.2,0.4384,9418.8,3.93,12.8,2026-04-18T08:06:08.803266
3110,4.170008,4.289096,0.0005919036667653041,159283200,1717.4,0.5037,9448.6,3.93,12.8,2026-04-18T08:06:38.614960
3120,4.322136,4.288959,0.0005918271328564884,159795200,1716.0,0.5271,9478.5,3.93,12.8,2026-04-18T08:07:08.451252
3130,4.157425,4.2843,0.0005917502444716875,160307200,1716.7,0.5407,9508.3,3.93,12.8,2026-04-18T08:07:38.275145
3140,4.227486,4.282729,0.0005916730017149972,160819200,1718.2,0.6488,9538.1,3.93,12.8,2026-04-18T08:08:08.074326
3150,4.051295,4.276287,0.0005915954046909932,161331200,1717.4,0.4917,9567.9,3.93,12.8,2026-04-18T08:08:37.886018
3160,4.186341,4.272993,0.0005915174535047304,161843200,1717.7,0.453,9597.7,3.93,12.8,2026-04-18T08:09:07.692684
3170,4.185258,4.270062,0.0005914391482617434,162355200,1716.6,0.47,9627.6,3.93,12.8,2026-04-18T08:09:37.519365
3180,4.321749,4.268873,0.0005913604890680462,162867200,1717.4,0.6563,9657.4,3.93,12.8,2026-04-18T08:10:07.332461
3190,3.988864,4.263604,0.0005912814760301322,163379200,1717.4,0.5154,9687.2,3.93,12.8,2026-04-18T08:10:37.144268
3200,4.171331,4.261829,0.0005912021092549732,163891200,1717.1,0.4581,9717.0,3.93,12.8,2026-04-18T08:11:06.962224
3210,4.192021,4.258965,0.0005911223888500205,164403200,1718.3,0.5753,9746.8,3.93,12.8,2026-04-18T08:11:36.758935
3220,4.085416,4.255824,0.000591042314923204,164915200,1717.2,0.6739,9776.6,3.93,12.8,2026-04-18T08:12:06.575540
3230,4.178663,4.25379,0.000590961887582932,165427200,1718.4,0.4933,9806.4,3.93,12.8,2026-04-18T08:12:36.369856
3240,4.286981,4.252646,0.0005908811069380918,165939200,1717.8,0.5648,9836.2,3.93,12.8,2026-04-18T08:13:06.175352
3250,4.400109,4.252774,0.0005907999730980484,166451200,1718.4,0.5675,9866.0,3.93,12.8,2026-04-18T08:13:35.970339
3260,4.080977,4.249833,0.0005907184861726453,166963200,1718.1,0.4991,9895.8,3.93,12.8,2026-04-18T08:14:05.770349
3270,4.071196,4.246704,0.0005906366462722041,167475200,1717.0,0.4047,9925.6,3.93,12.8,2026-04-18T08:14:35.589755
3280,4.221704,4.244382,0.000590554453507524,167987200,1718.3,0.4734,9955.4,3.93,12.8,2026-04-18T08:15:05.385929
3290,4.296315,4.243509,0.0005904719079898824,168499200,1717.0,0.9672,9985.2,3.93,12.8,2026-04-18T08:15:35.205985
3300,3.972226,4.239333,0.0005903890098310335,169011200,1718.2,1.3941,10015.0,3.93,12.8,2026-04-18T08:16:05.004324
3310,4.189739,4.238636,0.0005903057591432097,169523200,1717.7,0.4182,10044.8,3.93,12.8,2026-04-18T08:16:34.811385
3320,4.112983,4.236101,0.0005902221560391203,170035200,1718.3,0.6974,10074.6,3.93,12.8,2026-04-18T08:17:04.608016
3330,4.034864,4.233805,0.0005901382006319518,170547200,1718.0,0.4189,10104.4,3.93,12.8,2026-04-18T08:17:34.409921
3340,4.304721,4.233584,0.0005900538930353677,171059200,1717.8,0.5071,10134.2,3.93,12.8,2026-04-18T08:18:04.215342
3350,4.30813,4.23254,0.0005899692333635081,171571200,1718.2,0.5432,10164.0,3.93,12.8,2026-04-18T08:18:34.013156
3360,4.167632,4.231683,0.0005898842217309901,172083200,1717.7,0.4402,10193.9,3.93,12.8,2026-04-18T08:19:03.819625
3370,4.162528,4.230617,0.000589798858252907,172595200,1718.7,0.5723,10223.6,3.93,12.8,2026-04-18T08:19:33.610216
3380,4.235159,4.229887,0.0005897131430448287,173107200,1716.6,0.5011,10253.5,3.93,12.8,2026-04-18T08:20:03.436595
3390,4.050796,4.227461,0.000589627076222801,173619200,1718.5,0.4994,10283.3,3.93,12.8,2026-04-18T08:20:33.228795
3400,4.050742,4.225125,0.000589540657903346,174131200,1718.0,0.4916,10313.1,3.93,12.8,2026-04-18T08:21:03.030731
3410,4.278056,4.224068,0.0005894538882034616,174643200,1718.2,0.4794,10342.9,3.93,12.8,2026-04-18T08:21:32.829790
3420,4.081591,4.220445,0.0005893667672406214,175155200,1718.3,0.4547,10372.7,3.93,12.8,2026-04-18T08:22:02.626809
3430,3.975049,4.216557,0.0005892792951327746,175667200,1718.1,0.461,10402.5,3.93,12.8,2026-04-18T08:22:32.426781
3440,4.137334,4.21445,0.0005891914719983455,176179200,1718.4,0.4597,10432.3,3.93,12.8,2026-04-18T08:23:02.222021
3450,4.219822,4.213879,0.0005891032979562342,176691200,1717.2,0.4262,10462.1,3.93,12.8,2026-04-18T08:23:32.037192
3460,4.113945,4.212151,0.0005890147731258154,177203200,1718.8,0.518,10491.9,3.93,12.8,2026-04-18T08:24:01.825753
3470,3.267913,4.201177,0.000588925897626939,177715200,1717.0,1.6247,10521.7,3.93,12.8,2026-04-18T08:24:31.644390
3480,4.135386,4.198627,0.0005888366715799295,178227200,1718.8,0.965,10551.5,3.93,12.8,2026-04-18T08:25:01.432536
3490,4.089241,4.194547,0.0005887470951055859,178739200,1717.8,0.5186,10581.3,3.93,12.8,2026-04-18T08:25:31.236850
3500,4.017055,4.192665,0.0005886571683251819,179251200,1717.6,0.4807,10611.1,3.93,12.8,2026-04-18T08:26:01.046830
3510,4.046673,4.190895,0.0005885668913604654,179763200,1051.6,0.5676,10659.8,3.93,12.8,2026-04-18T08:26:49.734067
3520,4.125925,4.189315,0.000588476264333658,180275200,1718.1,0.4369,10689.6,3.93,12.8,2026-04-18T08:27:19.534924
3530,4.011291,4.186186,0.000588385287367456,180787200,1717.2,0.6334,10719.4,3.93,12.8,2026-04-18T08:27:49.350233
3540,4.264328,4.18538,0.0005882939605850288,181299200,1718.2,0.4844,10749.2,3.93,12.8,2026-04-18T08:28:19.149719
3550,4.184782,4.184883,0.0005882022841100196,181811200,1717.8,0.4825,10779.0,3.93,12.8,2026-04-18T08:28:48.954717
3560,4.126536,4.182994,0.000588110258066545,182323200,1717.8,0.495,10808.8,3.93,12.8,2026-04-18T08:29:18.759722
3570,4.175262,4.18263,0.0005880178825791951,182835200,1718.4,0.5086,10838.6,3.93,12.8,2026-04-18T08:29:48.554827
3580,4.033702,4.181492,0.0005879251577730327,183347200,1716.9,0.5098,10868.4,3.93,12.8,2026-04-18T08:30:18.375772
3590,4.090119,4.179369,0.000587832083773594,183859200,1716.8,0.6476,10898.2,3.93,12.8,2026-04-18T08:30:48.198215
3600,4.160859,4.177513,0.0005877386607068876,184371200,1716.0,0.4601,10928.1,3.93,12.8,2026-04-18T08:31:18.034220
3610,4.05584,4.175726,0.0005876448886993947,184883200,1716.2,0.4355,10957.9,3.93,12.8,2026-04-18T08:31:47.867881
3620,4.11642,4.172955,0.0005875507678780691,185395200,1716.7,0.4737,10987.7,3.93,12.8,2026-04-18T08:32:17.692754
3630,4.129825,4.171046,0.0005874562983703368,185907200,1718.2,0.4646,11017.5,3.93,12.8,2026-04-18T08:32:47.491040
3640,4.221871,4.171096,0.0005873614803040957,186419200,1717.9,0.6403,11047.3,3.93,12.8,2026-04-18T08:33:17.294917
3650,4.181153,4.169859,0.0005872663138077157,186931200,1716.6,0.5451,11077.2,3.93,12.8,2026-04-18T08:33:47.121769
3660,4.154658,4.167055,0.0005871707990100385,187443200,1717.2,0.5444,11107.0,3.93,12.8,2026-04-18T08:34:16.937053
3670,4.113563,4.166678,0.0005870749360403774,187955200,1717.6,0.441,11136.8,3.93,12.8,2026-04-18T08:34:46.745946
3680,4.089903,4.164848,0.0005869787250285169,188467200,1717.4,0.437,11166.6,3.93,12.8,2026-04-18T08:35:16.559154
3690,4.123758,4.164713,0.0005868821661047125,188979200,1716.6,0.5626,11196.4,3.93,12.8,2026-04-18T08:35:46.385766
3700,4.196373,4.163544,0.0005867852593996914,189491200,1717.1,0.6206,11226.2,3.93,12.8,2026-04-18T08:36:16.203060
3710,4.083092,4.163453,0.000586688005044651,190003200,1717.7,0.4663,11256.0,3.93,12.8,2026-04-18T08:36:46.011147
3720,4.168608,4.162053,0.0005865904031712596,190515200,1715.3,0.5588,11285.9,3.93,12.8,2026-04-18T08:37:15.859535
3730,4.048813,4.160717,0.0005864924539116561,191027200,1715.6,0.5317,11315.7,3.93,12.8,2026-04-18T08:37:45.702721
3740,4.041817,4.160604,0.0005863941573984495,191539200,1715.0,0.5499,11345.6,3.93,12.8,2026-04-18T08:38:15.557221
3750,4.089685,4.158681,0.000586295513764719,192051200,1718.3,0.4947,11375.4,3.93,12.8,2026-04-18T08:38:45.354071
3760,3.992444,4.155518,0.000586196523144014,192563200,1711.7,0.4907,11405.3,3.93,12.8,2026-04-18T08:39:15.265997
3770,4.097511,4.154216,0.0005860971856703533,193075200,1716.4,0.4753,11435.1,3.93,12.8,2026-04-18T08:39:45.096453
3780,4.132638,4.154018,0.0005859975014782253,193587200,1717.7,0.4535,11464.9,3.93,12.8,2026-04-18T08:40:14.903373
3790,4.209944,4.152298,0.0005858974707025881,194099200,1718.7,0.47,11494.7,3.93,12.8,2026-04-18T08:40:44.693407
3800,4.039601,4.150933,0.0005857970934788688,194611200,1717.7,0.4633,11524.5,3.93,12.8,2026-04-18T08:41:14.500056
3810,4.119013,4.147895,0.0005856963699429639,195123200,1718.1,0.5008,11554.3,3.93,12.8,2026-04-18T08:41:44.301152
3820,3.900873,4.145744,0.0005855953002312379,195635200,1718.5,0.5415,11584.1,3.93,12.8,2026-04-18T08:42:14.094706
3830,4.132305,4.146115,0.0005854938844805251,196147200,1717.5,0.4733,11613.9,3.93,12.8,2026-04-18T08:42:43.905237
3840,4.092957,4.143197,0.0005853921228281275,196659200,1718.3,0.4781,11643.7,3.93,12.8,2026-04-18T08:43:13.702329
3850,4.084218,4.142539,0.0005852900154118155,197171200,1717.6,0.4584,11673.5,3.93,12.8,2026-04-18T08:43:43.511501
3860,4.010139,4.142176,0.0005851875623698279,197683200,1718.4,0.419,11703.3,3.93,12.8,2026-04-18T08:44:13.306891
3870,3.930301,4.136467,0.0005850847638408712,198195200,1717.6,0.4889,11733.1,3.93,12.8,2026-04-18T08:44:43.115100
3880,4.035591,4.133494,0.0005849816199641198,198707200,1718.5,0.446,11762.9,3.93,12.8,2026-04-18T08:45:12.909046
3890,4.560524,4.137711,0.0005848781308792155,199219200,1717.9,0.7319,11792.7,3.93,12.8,2026-04-18T08:45:42.712584
3900,4.162792,4.137797,0.0005847742967262675,199731200,1717.8,0.4795,11822.5,3.93,12.8,2026-04-18T08:46:12.518201
3910,4.095765,4.136643,0.0005846701176458522,200243200,1718.4,0.508,11852.3,3.93,12.8,2026-04-18T08:46:42.312760
3920,3.99076,4.134558,0.000584565593779013,200755200,1717.2,0.4661,11882.2,3.93,12.8,2026-04-18T08:47:12.129588
3930,3.924418,4.131319,0.0005844607252672601,201267200,1718.5,0.4832,11912.0,3.93,12.8,2026-04-18T08:47:41.922553
3940,4.101149,4.13131,0.0005843555122525701,201779200,1717.7,0.4822,11941.8,3.93,12.8,2026-04-18T08:48:11.729440
3950,4.027843,4.13041,0.0005842499548773864,202291200,1718.2,0.5516,11971.6,3.93,12.8,2026-04-18T08:48:41.528018
3960,4.184592,4.129903,0.0005841440532846181,202803200,1717.8,0.7477,12001.4,3.93,12.8,2026-04-18T08:49:11.333486
3970,4.194807,4.130648,0.0005840378076176409,203315200,1718.0,0.6243,12031.2,3.93,12.8,2026-04-18T08:49:41.136491
3980,4.029812,4.12961,0.0005839312180202958,203827200,1718.1,0.4362,12061.0,3.93,12.8,2026-04-18T08:50:10.936591
3990,4.064773,4.126697,0.0005838242846368898,204339200,1717.4,0.5155,12090.8,3.93,12.8,2026-04-18T08:50:40.749499
4000,4.048804,4.126363,0.0005837170076121953,204851200,1718.5,0.4483,12120.6,3.93,12.8,2026-04-18T08:51:10.543289
4010,4.075158,4.125399,0.0005836093870914495,205363200,935.5,0.4599,12175.3,3.93,12.8,2026-04-18T08:52:05.271724
